;Уровень снижения
23327;51.601705957269964
23328;31.10445878708679
23329;37.33983932615776
23330;27.663042937463374
23331;33.567217502154236
23332;18.279659840330122
23333;13.70010650377913
23334;19.362400637243127
23335;44.06057012209108
23336;33.36584951834246
23337;28.483102238468668
23338;32.40242692606367
23339;79.1860777634634
23340;30.78031670119561
23341;40.99305958761538
23342;34.91045900459709
23343;41.459918965462336
23344;33.062686613486974
23345;29.851787065426826
23346;37.81107507850941
23347;35.15020117924348
23348;26.97977654345905
23349;38.58729989611251
23350;32.59332143021047
23351;32.33709730470053
23352;30.975492237135814
23353;28.865999310478742
23354;28.13710285663125
23355;19.381464956642063
23356;35.32786777999904
23357;20.518510088973912
23358;35.47715094447393
23359;33.26815363590684
23360;31.354107354800785
23361;17.390552962394782
23362;34.282040239132
23363;29.319854439515545
23364;34.27389065486942
23365;40.982732665311424
23366;16.000564014678723
23367;22.189811821161488
23368;18.87238714327432
23369;19.62466685638409
23370;29.19035134107032
23371;29.78477244032841
23372;35.051647193163916
23373;33.13239939963319
23374;33.77657495303163
23375;48.17545251585227
23376;37.29009463743734
23377;32.14537299470573
23378;19.676142509668377
23379;34.21202889332404
23380;35.44391273317905
23381;32.270012948788874
23382;35.84070885163396
23383;36.56110163159106
23384;30.35758143568487
23385;51.31285319303964
23386;25.579833458242586
23387;43.25491400234282
23388;36.5136767658609
23389;39.29647307549042
23390;27.774683539373807
23391;25.725779907785462
23392;58.39563061910762
23393;34.55022106621489
23394;24.719160999123957
23395;27.031846462740976
23396;24.872577949396657
23397;48.04152945251387
23398;17.29325617202383
23399;32.78928210873536
23400;41.68791533095146
23401;34.08787635043828
23402;28.07286217125253
23403;32.16583677413124
23404;27.427082013766647
23405;23.27742678953072
23406;32.28472706147883
23407;23.933477927244027
23408;68.70791849618949
23409;20.827828152459237
23410;44.35816425701206
23411;29.149130455764606
23412;31.113356652919112
23413;34.2696153228012
23414;28.62658683716721
23415;33.504934753240015
23416;48.696322215624086
23417;25.254090776811005
23418;27.587120259288632
23419;36.751911565519116
23420;40.584066898441804
23421;22.274799511105485
23422;20.615734863270553
23423;29.602791592882088
23424;66.04360535001436
23425;25.06791209434695
23426;47.600148260788934
23427;45.426954699591384
23428;27.68505486452606
23429;31.598053908611195
23430;24.213763918556587
23431;28.345183077490262
23432;22.089544214767184
23433;18.40187323998772
23434;31.896171495882342
23435;43.40886685197067
23436;36.74279693273162
23437;22.21413113964109
23438;32.28866727578135
23439;31.394451205757683
23440;31.324367317761144
23441;20.227252147948768
23442;33.24909280896503
23443;21.00463680756759
23444;38.888106580526184
23445;20.816103891910696
23446;28.062860407810874
23447;32.57770864509475
23448;25.590884836884843
23449;34.82698104230936
23450;44.032977179770164
23451;31.12616847688799
23452;34.59283146743002
23453;25.634521948805418
23454;20.63818464190346
23455;24.58874960490342
23456;29.607179241490698
23457;26.12553412859681
23458;31.586364293911117
23459;30.42353981804849
23460;6.79553507610311
23461;35.4269684508167
23462;35.11535966211288
23463;36.96405646502567
23464;51.31799203977872
23465;46.79347116103029
23466;34.80984091095925
23467;33.12247147281124
23468;32.28632003564539
23469;55.29709500902077
23470;20.487516773998994
23471;33.64617269766608
23472;17.829580057626167
23473;30.367480454637214
23474;47.205366735771335
23475;27.83405579496538
23476;48.98483935456051
23477;41.16101912789314
23478;32.72643790282993
23479;21.99001231076747
23480;29.49622599278183
23481;31.035958634648065
23482;32.72290747118365
23483;17.597042801844957
23484;48.730764306302646
23485;20.697202313618448
23486;27.316283815598418
23487;29.858628650908454
23488;24.91281188242264
23489;28.251652783896652
23490;28.43799904252926
23491;23.461620863257444
23492;14.317453454365605
23493;27.603207927040184
23494;36.616793162634345
23495;27.770924445177926
23496;44.32281879777714
23497;26.23298644655168
23498;28.86755491300236
23499;22.48970902731478
23500;35.78584553695507
23501;25.378477348502653
23502;35.33515014086267
23503;37.65706850480959
23504;28.192340475258927
23505;23.587949494112053
23506;19.96104427901094
23507;29.347556583533326
23508;29.394974880867213
23509;37.58305602058049
23510;26.04009070627938
23511;25.35578624316325
23512;8.512159484903275
23513;23.420964060025646
23514;30.58752217593087
23515;28.319411854705994
23516;32.2718878971278
23517;23.780168639304364
23518;38.84083752538277
23519;42.9765877694962
23520;33.96184384221033
23521;27.735100769210607
23522;31.687264934182334
23523;36.642671437704536
23524;21.511693844674962
23525;22.304101437304386
23526;31.93246932507352
23527;37.18249011034898
23528;29.836765249233256
23529;16.431272589090717
23530;30.788783647970874
23531;42.74836934685622
23532;29.796155167514833
23533;31.578266859991395
23534;27.396332896764285
23535;43.74831991236377
23536;22.91624487759703
23537;39.72508485048994
23538;34.760126822361755
23539;24.631768132021058
23540;32.238101823441745
23541;37.510577459152124
23542;14.838804327494861
23543;43.662918900884186
23544;27.610635955914596
23545;24.29885440789858
23546;28.82527911531335
23547;27.287490620727002
23548;24.258254880872094
23549;29.32330995650276
23550;35.499984022144645
23551;29.91627643974325
23552;39.43187975157867
23553;42.195500753699534
23554;37.34391396389876
23555;29.601898124992754
23556;32.85691742280969
23557;30.34386243630091
23558;75.37105352826823
23559;25.856837017620972
23560;25.957416618259277
23561;36.0317016298563
23562;38.88323712146367
23563;25.61838961437921
23564;35.00135857689975
23565;52.69151854491392
23566;51.514321269567475
23567;42.64773454249436
23568;28.692169115490312
23569;57.46731846075765
23570;28.06684348998093
23571;37.65789178717227
23572;22.944771225716913
23573;19.6863243320502
23574;34.93079638817757
23575;26.06418060250094
23576;37.64661356933821
23577;21.39809657287723
23578;24.799178102214736
23579;37.97105641319599
23580;17.197630733976638
23581;31.635205118592445
23582;34.263709691702275
23583;32.03017695491756
23584;22.333187454828185
23585;18.54491747706809
23586;25.474790626168225
23587;25.519403099893566
23588;21.757300516349567
23589;43.990161574497925
23590;69.98188364182897
23591;29.317762051919345
23592;33.14240866323785
23593;26.933472234838153
23594;33.23378646110963
23595;53.306914208755785
23596;32.131428786912
23597;41.52082797627135
23598;29.397131280574477
23599;14.361018775438348
23600;30.60506683863024
23601;30.85171129744767
23602;27.88612357238094
23603;31.069739708683823
23604;26.03067505687554
23605;45.04986218095803
23606;20.10100918730786
23607;68.63783134223553
23608;37.46912928817427
23609;18.849227653392255
23610;36.57223016762574
23611;17.507167213105767
23612;38.07886613180088
23613;26.683206008463678
23614;30.701300392497572
23615;66.60190006244872
23616;45.68298839129133
23617;18.324448515683418
23618;37.818771690065226
23619;23.13739623547839
23620;24.30964276964117
23621;22.596846268776275
23622;25.56323537130179
23623;25.99030615580785
23624;39.37477657693224
23625;35.73379609964871
23626;29.312265722180086
23627;29.722268118680105
23628;27.728412593146423
23629;38.41912795206881
23630;39.57458473330557
23631;36.80952812930721
23632;40.41925633661575
23633;49.614822733827104
23634;29.943297676512593
23635;32.24956383576472
23636;33.80222468425428
23637;52.150429886106494
23638;50.054905151862705
23639;20.333191745120306
23640;87.28718598744742
23641;28.8794969385614
23642;42.38119197848848
23643;50.4603017189214
23644;23.845318871279115
23645;31.292575287098256
23646;37.944355081117195
23647;30.120710683085456
23648;26.15227870462986
23649;42.30694132005328
23650;24.540260051130574
23651;33.36045259839353
23652;26.680012286467818
23653;26.59668002250999
23654;10.216275232506083
23655;23.266566598541853
23656;34.559721294376914
23657;23.342494362219348
23658;34.88175312424975
23659;34.61483051571895
23660;26.378446194863532
23661;33.61668627208783
23662;30.53366237202491
23663;27.859636712914327
23664;18.76716774041862
23665;30.949048271130675
23666;34.49573822350418
23667;31.20397005930021
23668;24.62457161800601
23669;31.478248812998054
23670;31.53824861734812
23671;12.94568500342194
23672;35.500790858846926
23673;27.880449342419844
23674;26.072689448144065
23675;24.77420984932141
23676;30.22863805603475
23677;36.56432560194803
23678;36.767981406250044
23679;20.94740503949603
23680;30.91613460782167
23681;32.8180903363024
23682;42.135546085031464
23683;33.13455879901874
23684;22.328345484197857
23685;30.619544963960603
23686;29.627656982420465
23687;97.11505399892926
23688;44.233750201748336
23689;31.055611267034937
23690;27.636764927214262
23691;22.213765643318105
23692;22.150989360424507
23693;24.272062141071032
23694;32.44600634107332
23695;23.837197062576543
23696;84.21180513160023
23697;63.059585286530606
23698;52.178857243421426
23699;65.59897336028675
23700;23.623361741651728
23701;27.01885927120457
23702;41.12641720550722
23703;24.971152174786255
23704;22.7589789588679
23705;8.462651421955828
23706;36.70114716965554
23707;29.45361462292991
23708;45.492759030229394
23709;48.167532149830514
23710;33.85009685134766
23711;36.85189238521429
23712;33.24629364103659
23713;34.86244970363939
23714;37.350957504482516
23715;39.964607705551444
23716;19.661801699163178
23717;95.17892593693618
23718;26.946274966439514
23719;38.86843842913079
23720;45.057808119259825
23721;24.429938174717037
23722;22.488930651296016
23723;31.09361487488682
23724;32.61864798237005
23725;34.44386103646288
23726;32.81734459458796
23727;25.178163847655643
23728;25.18505381281635
23729;30.610549308707302
23730;33.29189009478778
23731;40.669928160469446
23732;52.06707748806326
23733;51.857855014689356
23734;30.846463313184096
23735;20.7677019967425
23736;40.06840125441135
23737;28.948959050634667
23738;30.078211401323045
23739;13.861142953696836
23740;11.577609500947633
23741;27.63452254597729
23742;28.17568642505347
23743;18.816522805299783
23744;33.088804814783344
23745;21.29360794190501
23746;33.89227289291065
23747;30.476066035911735
23748;50.62616340562871
23749;89.23677317105869
23750;36.33837542454328
23751;30.879501551997514
23752;26.198171544663495
23753;22.648765719323276
23754;31.139124206947866
23755;42.17068616132289
23756;32.3075379343915
23757;29.417569839058316
23758;50.56739950110614
23759;28.699940295733274
23760;36.149921510260896
23761;25.764195364757686
23762;21.81142692554074
23763;28.053129689359146
23764;32.75568017134079
23765;58.75804200150323
23766;18.69010646525556
23767;29.926554483022294
23768;24.328380381596144
23769;11.776183082072194
23770;29.95167632807882
23771;27.25520948571586
23772;30.91866732896292
23773;26.80226817099175
23774;25.30389005358744
23775;44.34516126212719
23776;36.82764101254716
23777;34.229931143086255
23778;28.04390680340011
23779;41.12107238263002
23780;48.596182544941215
23781;21.311817300263826
23782;13.097474614709412
23783;49.639410952511184
23784;30.50645566425904
23785;24.03488550183092
23786;32.108743075510844
23787;23.410473573372027
23788;23.912244697071184
23789;21.413181551200083
23790;15.479814496112828
23791;37.693195890449985
23792;34.29187849684735
23793;42.884379157974145
23794;52.542138296119745
23795;27.20651096734042
23796;33.10022916561955
23797;35.03505892624602
23798;37.33461869682543
23799;29.208018525133927
23800;40.55555185921515
23801;32.714618378596114
23802;24.916633661197046
23803;59.27156980373098
23804;33.724057900929445
23805;32.49036027400219
23806;35.87586023986981
23807;51.493976590346556
23808;24.014866949417094
23809;19.028443947245957
23810;33.28189531578819
23811;42.89556138271688
23812;28.54065779517796
23813;41.53293565172686
23814;19.376706199329984
23815;25.597546703943998
23816;39.934884241607634
23817;56.91666277870626
23818;36.106376657234854
23819;33.238785757484315
23820;33.00627266775955
23821;20.871938523415896
23822;28.589907135789566
23823;32.14331438209725
23824;27.6568562433673
23825;44.455558812154635
23826;71.22462721525676
23827;28.650153389175593
23828;28.54321852950109
23829;28.218367095874115
23830;31.545953511516604
23831;23.686512383812186
23832;62.515883167040066
23833;32.239535886584186
23834;32.11157106922999
23835;23.820931164424458
23836;34.78366290058619
23837;30.129370837595363
23838;27.805769477114815
23839;18.031774387866726
23840;28.766204249252404
23841;30.45665554369945
23842;30.287116675189274
23843;35.72056795971926
23844;29.438565192071653
23845;26.6196842042447
23846;28.650703161722994
23847;26.683487467164564
23848;35.01453383160138
23849;19.130354134520243
23850;18.84808903650635
23851;28.911398206820017
23852;34.729649495563436
23853;29.216663503724295
23854;43.146155480980255
23855;42.81934414638659
23856;37.7963927204435
23857;44.555228301659575
23858;20.229872995182863
23859;35.41197725551834
23860;42.35571914781369
23861;38.63536016637083
23862;52.27448576262721
23863;28.755648660562805
23864;20.83498241927576
23865;30.156488040397498
23866;28.43642769972479
23867;19.54956508475167
23868;34.330232360394966
23869;32.63887555595062
23870;18.11036271998616
23871;31.637046058099937
23872;45.61686218388657
23873;24.95648552829877
23874;16.510608397807786
23875;41.931330561216384
23876;19.221917493725094
23877;25.600656986302788
23878;30.520870404490797
23879;27.759111445462747
23880;28.15205992589486
23881;29.17066231682458
23882;31.737505517848337
23883;41.62557005535636
23884;40.87166379266814
23885;38.320070776988956
23886;26.32640894965127
23887;29.51094503858853
23888;36.470308070339556
23889;31.68384917800208
23890;29.337667570078054
23891;27.552799998909677
23892;28.11311981342199
23893;38.34340367899104
23894;15.696592487542635
23895;40.38028232738186
23896;45.57057415153072
23897;27.088094214835596
23898;25.267201761788677
23899;37.60038118643789
23900;23.54602186636536
23901;23.21702397315232
23902;29.973506003225957
23903;34.57110324598001
23904;34.80952337367063
23905;32.37578535258142
23906;34.331103670601614
23907;25.941632472537197
23908;33.15601671486519
23909;28.456942664547324
23910;40.53482891978091
23911;32.950956985434246
23912;25.21384189845548
23913;27.102550754516503
23914;40.69215892881485
23915;24.343935857857467
23916;33.823272364375896
23917;26.911930894810666
23918;54.10973864100269
23919;32.06385783382497
23920;0.0
23921;29.367380188242016
23922;22.645526042928687
23923;33.110364648552014
23924;20.815525400563654
23925;26.340559834927312
23926;42.69773130765941
23927;47.93281223174911
23928;22.234466755141337
23929;34.124166763947
23930;28.13207578285155
23931;38.58792382655333
23932;41.43535743040305
23933;22.448135789102814
23934;25.748290481459563
23935;41.92580065215578
23936;23.558960681354307
23937;26.292306622893623
23938;21.228140155090916
23939;23.769286850739253
23940;40.22570330597573
23941;28.852033091779106
23942;31.54328049984441
23943;23.18228121385259
23944;46.05813731138147
23945;39.72073628874958
23946;21.213487752366262
23947;41.04118277616403
23948;25.274341882928788
23949;28.267981233281397
23950;28.612598172507457
23951;28.64319537772658
23952;31.442328215190855
23953;31.426069230105107
23954;34.86360925232799
23955;29.75067005083682
23956;48.11916071701802
23957;25.93576120346149
23958;22.191436447958914
23959;28.3603321244691
23960;0.4082266302617432
23961;35.40385679044221
23962;27.205543572245556
23963;27.458652120215444
23964;33.67807254438982
23965;32.94973159871108
23966;25.3202867879189
23967;50.564691452413925
23968;28.128491325344935
23969;31.044678448172558
23970;30.482830545455304
23971;25.532464375672088
23972;18.805424822033924
23973;17.780047463005978
23974;11.43032746519213
23975;32.18920587924357
23976;18.813019454136032
23977;26.345399659590424
23978;28.984643008745948
23979;32.80190668988447
23980;36.44108721722964
23981;36.518884353111936
23982;16.99696731239326
23983;42.65246455917251
23984;25.196794180739158
23985;39.0464009074455
23986;29.41704861856523
23987;23.206548697244347
23988;13.738367614865924
23989;0.0
23990;20.335896485227558
23991;33.06478781349399
23992;28.76371786335843
23993;29.75001844852941
23994;17.463022198766286
23995;18.372552325644357
23996;51.13011860216352
23997;31.851412975255773
23998;25.215790290436065
23999;38.95050324929868
24000;25.1293849145576
24001;43.5923943350345
24002;25.73681894033115
24003;35.70061773685193
24004;16.08060962462609
24005;36.07862811069878
24006;40.71772675951744
24007;29.815667361075594
24008;26.430459632691257
24009;0.0
24010;39.90353489993586
24011;66.37864265076306
24012;27.362382373230904
24013;21.884185475629813
24014;36.94772560695218
24015;36.76661535806574
24016;44.56781030235808
24017;28.098657783913545
24018;80.57856419699174
24019;36.48170757272245
24020;35.38409208294726
24021;35.824364355657785
24022;26.97382256285411
24023;38.30040049914617
24024;44.35112752534293
24025;31.562028139590055
24026;25.21117849450196
24027;38.9289672560149
24028;52.47512280141312
24029;35.55881862340605
24030;29.209803990809213
24031;28.159525247279365
24032;28.554496851589477
24033;41.36042338062681
24034;34.929687729893196
24035;22.50959978933873
24036;23.69800094557971
24037;28.114098667725823
24038;14.528055861656016
24039;32.84448419705288
24040;24.718272730738033
24041;37.59133031518758
24042;26.551997430747566
24043;43.27364864039305
24044;24.43501104903652
24045;34.062542677888544
24046;30.538960730339763
24047;20.53857740220716
24048;28.188778060783054
24049;19.451312813091093
24050;34.85595450815154
24051;22.008536057461605
24052;7.079690185560766
24053;33.01238928390971
24054;23.2395646163335
24055;28.40678266599423
24056;22.546819224862887
24057;40.065734122990825
24058;28.337732557674478
24059;30.959475021872052
24060;11.223359548192896
24061;23.454690898414217
24062;37.028733980476524
24063;40.764324864189675
24064;17.588764555575477
24065;11.050408391432736
24066;31.797150763800776
24067;29.021952367983552
24068;10.119330835690866
24069;36.799390553532845
24070;45.813382977269185
24071;26.595813288430087
24072;47.85298368847425
24073;24.021479333852458
24074;30.22717680827947
24075;20.132743068591175
24076;51.232114134048025
24077;25.2956479811997
24078;44.96997284532513
24079;65.2059686499273
24080;56.68550260750783
24081;32.23976947358045
24082;29.951693019659132
24083;41.605979302234765
24084;47.594883723215155
24085;16.241724072831722
24086;23.812228528665237
24087;27.860753377866192
24088;30.274751849200594
24089;43.31251197781526
24090;36.957177471958566
24091;37.42615505148213
24092;31.690426279802537
24093;50.89710325105381
24094;26.873365923231923
24095;32.26120590109046
24096;28.503276410090916
24097;19.29959574558319
24098;24.270741855232913
24099;22.841296247426396
24100;29.192285691090593
24101;32.13172116939799
24102;33.47803034690978
24103;28.837708547564024
24104;27.363742327537615
24105;31.005106816633866
24106;33.83668132809633
24107;23.462401762626953
24108;47.25658013196801
24109;30.26652572138931
24110;62.59020260026873
24111;26.055894477797093
24112;31.128204833478247
24113;34.214177447403124
24114;27.054187604860115
24115;39.990922671841844
24116;89.14378143732459
24117;33.95613415308404
24118;30.278529228806946
24119;32.68891881935782
24120;9.198798719533329
24121;25.419036864281807
24122;29.630354569122165
24123;45.69826289894727
24124;31.38854694268477
24125;21.25604453777384
24126;34.82144947248531
24127;27.84281529628412
24128;32.9764395887351
24129;24.106183817771896
24130;35.50526014740548
24131;33.096037877011376
24132;35.16460581824802
24133;37.85847089057142
24134;28.971449911519564
24135;36.99259124937276
24136;48.704223180875964
24137;34.62171001765388
24138;27.716086925084692
24139;29.439187128125415
24140;35.575042524109804
24141;32.62165353421712
24142;28.919197303515553
24143;26.38938225705891
24144;48.139353329201676
24145;35.47425534769832
24146;36.02799602070298
24147;28.841773641465828
24148;24.328421840068064
24149;38.85027658133057
24150;27.94448373271523
24151;38.67447036190316
24152;32.587643566784415
24153;30.145726768628517
24154;43.6630581009488
24155;36.354613096974276
24156;31.426575264356586
24157;28.370298988912086
24158;24.125252532086893
24159;28.97605935049605
24160;32.579886361646274
24161;23.303530640213392
24162;38.611088999937195
24163;34.65549225731608
24164;6.8676726935667345
24165;26.10692054178797
24166;39.85322681463997
24167;17.756662867636553
24168;17.39340088777118
24169;32.453929031776966
24170;31.560907897027114
24171;24.037876679472976
24172;60.08298833711472
24173;44.500525061591496
24174;43.450725075448425
24175;32.196938977559206
24176;43.560471592633064
24177;28.461406573730013
24178;26.750708722820555
24179;12.064303470659585
24180;29.30404634260561
24181;29.04550880321185
24182;42.87841443750266
24183;34.12573147314425
24184;29.916167599734365
24185;35.755130001233795
24186;33.78690924026005
24187;22.76313868587015
24188;14.176213246068773
24189;32.38858407982553
24190;22.410148359891863
24191;21.606668087391984
24192;35.038501760397736
24193;17.407611200147734
24194;3.520029132991148
24195;28.92808212023919
24196;27.58556080101671
24197;22.425656369507756
24198;36.8233665637435
24199;46.620372434570555
24200;38.218898155972155
24201;30.577175135959187
24202;35.68549157498132
24203;24.74702138336958
24204;27.751056208071017
24205;30.347403034450394
24206;17.559326017470536
24207;20.949576671034347
24208;34.07487139649817
24209;25.975778300722368
24210;32.615534394513965
24211;24.280344842542657
24212;15.990201617394206
24213;25.110150629711807
24214;32.18644447623205
24215;32.350606504297936
24216;39.78353787948703
24217;33.678144518759034
24218;46.29644046088075
24219;34.27794136320021
24220;24.641734169575987
24221;15.302082541734782
24222;31.948289082252828
24223;26.079794238815417
24224;30.051838690041784
24225;24.98093432469808
24226;22.40773779530793
24227;21.24011158064201
24228;26.485241061966907
24229;49.74144221856657
24230;34.788396274677865
24231;23.95899687937216
24232;34.20731471334472
24233;25.02410261248995
24234;28.35096699069444
24235;34.492135747198844
24236;25.726084250675118
24237;36.84708164155474
24238;27.18219669000347
24239;23.8895399851679
24240;53.542572577581794
24241;53.0413802934292
24242;16.104410690839472
24243;32.3814230810342
24244;35.73773032204845
24245;24.51683966550788
24246;28.245991359287885
24247;38.395262666941484
24248;29.571955872795485
24249;22.18093405841155
24250;50.85491933072883
24251;29.987199121382258
24252;28.818447281276526
24253;26.900524540935024
24254;17.533616489903444
24255;45.190163432894835
24256;44.46562343549921
24257;18.50929261190996
24258;33.08911277464366
24259;33.55894185932834
24260;35.418947320085756
24261;33.97460323236892
24262;24.519934868067082
24263;44.81324878301115
24264;55.96190802034463
24265;31.603825421203275
24266;29.39807477553746
24267;32.15147973090823
24268;32.977593366289035
24269;32.58292774649089
24270;28.300686173232393
24271;30.631317294970977
24272;33.095187154372304
24273;36.9443967058051
24274;44.58039506849439
24275;23.296855529764766
24276;31.908015151583168
24277;33.65185588494175
24278;34.91778150353054
24279;49.97835960618478
24280;28.62929988250258
24281;51.18084540695348
24282;27.916631811999547
24283;22.780668881731962
24284;41.10363928137859
24285;19.514945556545708
24286;25.135726047424136
24287;37.024942332225194
24288;21.8238143499739
24289;24.14815935034119
24290;31.977419541776914
24291;31.24025215345398
24292;47.63819005951678
24293;21.446110459025697
24294;14.424634502473069
24295;25.37282731487923
24296;29.769045445031487
24297;21.570978384854286
24298;31.292596323344334
24299;33.60118750789827
24300;22.91867399799094
24301;23.165364340470067
24302;29.529841286404334
24303;33.160252765457415
24304;43.372317059382176
24305;22.514499490499777
24306;30.15806939635316
24307;55.39139941557114
24308;34.270208183242204
24309;42.17510908098766
24310;56.180216017579745
24311;27.059763658073578
24312;40.02467811494788
24313;25.69540440973191
24314;36.77970085115806
24315;34.363762675938204
24316;42.222765021753325
24317;32.41586070991942
24318;29.894996935895886
24319;35.37336306687175
24320;53.695666988929815
24321;52.20369906468791
24322;26.39895609403693
24323;33.08967942190104
24324;37.34499262090957
24325;15.677717768270233
24326;27.30155787126601
24327;34.53220546803239
24328;34.32648592333531
24329;21.67134685376509
24330;53.73164368000316
24331;11.000340875282744
24332;20.23920442651599
24333;41.28111685611046
24334;29.10992179909544
24335;28.83180216279264
24336;30.178876340275362
24337;24.921006401131667
24338;34.1486918116939
24339;35.822123923959545
24340;43.471261009910386
24341;32.212063101897755
24342;22.366877675303794
24343;53.92670220829254
24344;11.669247459615212
24345;21.795186414160288
24346;29.30045666896929
24347;30.70211215635744
24348;27.42641207839414
24349;35.340760909108916
24350;23.508664071100533
24351;27.53735028558928
24352;32.11265865798371
24353;26.93353140427883
24354;35.817393312186795
24355;32.762152630222374
24356;46.097568812190836
24357;47.40150469496918
24358;23.70391491839826
24359;42.01514943758763
24360;12.023128415767234
24361;55.41450724899383
24362;17.413147212446674
24363;23.972265641199485
24364;73.63361661097969
24365;40.819497164982
24366;83.91359156761423
24367;35.46333175620343
24368;46.97901544427594
24369;35.353788262197014
24370;36.522206594045414
24371;21.28736113401225
24372;28.658417877425883
24373;24.075206891234384
24374;14.321030072397587
24375;30.207388950591348
24376;39.32487448488342
24377;46.50351426385333
24378;34.667241658761675
24379;31.819573895106224
24380;35.55459003104855
24381;24.301418672856993
24382;35.7201962986242
24383;25.3272418980868
24384;19.891427881757284
24385;40.163225930302126
24386;23.41367731879553
24387;29.54578132950269
24388;11.987850138717917
24389;58.1770377628849
24390;44.61954532882931
24391;35.56697651619704
24392;34.69866633431196
24393;25.918392928306915
24394;36.02511560844396
24395;68.10025885678257
24396;31.267884462165657
24397;27.600868262820132
24398;37.445554477261744
24399;21.10521492108813
24400;27.401031264694726
24401;36.82224682250394
24402;17.21891545687078
24403;28.5741077402811
24404;20.327841998439478
24405;12.167168687622777
24406;23.235334477310506
24407;33.52139025360552
24408;22.950317228433416
24409;35.19530378189768
24410;26.854390653837477
24411;27.488551470830885
24412;31.663069950053647
24413;39.07543970182541
24414;43.35743368113418
24415;27.144001788612986
24416;27.097473385271066
24417;45.52847828111498
24418;17.12173713408954
24419;27.193638263822162
24420;23.395872742769047
24421;49.63142751931661
24422;9.251647125982334
24423;49.96743110889212
24424;32.416299754953116
24425;23.832166124485802
24426;29.371559840359158
24427;45.97447528572029
24428;28.14750529624871
24429;39.89749481387442
24430;35.57405787670298
24431;16.949096741148416
24432;42.088541894424544
24433;30.575409590035967
24434;33.07270743676435
24435;55.32216394931848
24436;38.78810496800931
24437;39.194615662513705
24438;44.74891873688047
24439;25.20821578129085
24440;28.94382765173862
24441;92.15265486747487
24442;30.871379931677044
24443;34.953527508669744
24444;36.082760447786825
24445;35.54816545701934
24446;60.86677761706119
24447;24.787686081958256
24448;17.959535912631992
24449;34.21136915241335
24450;41.667694844940804
24451;31.952357404671794
24452;26.107118701980404
24453;26.31958666006516
24454;28.405179672535812
24455;25.961349484233505
24456;29.880699009238526
24457;34.60016786228408
24458;23.403175495518695
24459;7.30228216710899
24460;45.107218265792525
24461;32.0276812569758
24462;23.241154092218856
24463;31.58567365492332
24464;43.13788810360279
24465;30.918266880927792
24466;33.083038198788
24467;43.29643482976131
24468;35.75827264632433
24469;26.943666726641624
24470;22.931525601971774
24471;32.356908262827
24472;62.53195202400978
24473;27.006053718993257
24474;51.47043378404078
24475;33.7514564551422
24476;15.34447105773123
24477;40.25237168351603
24478;28.27006423802048
24479;37.062738467430236
24480;38.520436602934694
24481;21.224664955767718
24482;42.33911024571925
24483;31.258476676388575
24484;31.550969115648638
24485;25.21111380090875
24486;26.937322540172744
24487;30.592975024797493
24488;29.970946881833786
24489;28.99672333130836
24490;30.448876046405527
24491;65.56085762298432
24492;22.009209598123174
24493;63.96417274739103
24494;28.131926654202026
24495;23.258699441655846
24496;23.7826550530217
24497;29.19683753278119
24498;27.58410944330365
24499;30.50346046438264
24500;30.140913777159206
24501;25.653508249130958
24502;27.839284761393607
24503;27.27450189080956
24504;42.344142330622695
24505;23.28675988358376
24506;34.97152569928765
24507;15.610765510242588
24508;29.53822266553053
24509;31.11422081402434
24510;32.06212526733466
24511;31.323042919923967
24512;35.52399214072031
24513;43.43269203379406
24514;37.33563218245381
24515;34.384652597898274
24516;27.11823185587357
24517;30.59651544380199
24518;15.455077339287882
24519;34.029235702910604
24520;23.919114632483524
24521;14.838454005717614
24522;30.757552686451472
24523;26.731407683426113
24524;34.1195421149388
24525;44.821036844273785
24526;29.48426322350684
24527;41.01043877549831
24528;16.862084855090377
24529;20.58503175147106
24530;28.35257789666834
24531;19.70792062629339
24532;35.55193216123767
24533;20.2559247153865
24534;27.96126824802201
24535;20.450534703663447
24536;21.496055102685524
24537;25.303022255268743
24538;46.58152310949831
24539;22.66385785165694
24540;13.294255775510589
24541;34.494586818195806
24542;28.491395322451435
24543;45.19184832911238
24544;42.45246805328988
24545;47.41327501058654
24546;22.740473027862162
24547;35.38502472831374
24548;40.599983490567666
24549;36.758301180619455
24550;23.76269784132211
24551;22.987749192758024
24552;20.180895874671588
24553;31.191570876391722
24554;30.00275055668861
24555;35.55341608662584
24556;38.68185988321179
24557;19.33161955755553
24558;23.67952027051802
24559;20.99342361650955
24560;23.46156285376758
24561;32.8056306058336
24562;24.82342849929221
24563;33.418937422396006
24564;19.0649096782189
24565;25.84813713102588
24566;28.276846506728013
24567;30.825627763744627
24568;24.580677440775634
24569;40.16724021110617
24570;19.84526118658025
24571;25.258562101803395
24572;30.097698269778828
24573;30.889810081750657
24574;84.46748624671648
24575;27.867992113072138
24576;11.08998984332972
24577;26.059798630576932
24578;30.220378514237346
24579;38.26050193639523
24580;39.29182672285766
24581;27.69473211367543
24582;28.276554796238866
24583;37.6873803443645
24584;29.316584139422353
24585;23.839795115417928
24586;21.24011158064201
24587;24.46225433044874
24588;36.19173689912964
24589;40.70124199835768
24590;34.869546979611584
24591;28.317376973535
24592;29.437820618823
24593;33.00001837560438
24594;22.341604164255347
24595;28.12204798084899
24596;22.66685424780895
24597;24.848604357216743
24598;56.10399622586617
24599;35.04830201648638
